index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales predictions
224450,788,1,2014-02-18,1965,1,1,0,0,20992.16
547261,154,6,2014-05-04,0,0,0,0,0,0.0
40448,824,0,2015-06-15,1156,1,1,0,0,10840.98
621337,367,4,2014-01-31,527,1,0,0,0,5230.14
80988,637,5,2015-01-10,574,1,0,0,0,7107.78
468997,939,0,2013-09-23,631,1,1,0,0,7203.24
522486,995,5,2015-05-23,687,1,0,0,0,7591.083333333332
10917,201,1,2013-01-15,274,1,0,0,0,2238.19
431919,146,6,2013-07-28,0,0,0,0,0,0.0
500185,536,2,2013-07-03,869,1,1,0,0,8642.98
29513,600,5,2013-07-20,551,1,0,0,0,5371.47
153649,956,4,2014-11-14,492,1,1,0,0,4313.03
236471,978,0,2013-09-30,1129,1,0,0,0,7436.25
32236,481,4,2014-01-24,496,1,1,0,0,5992.61
372974,756,3,2015-03-05,2282,1,1,0,0,17050.77
577175,472,3,2014-05-29,0,0,0,1,0,0.0
329817,26,1,2014-01-14,373,1,0,0,0,3931.97
53909,44,0,2013-04-29,844,1,1,0,0,8384.4
6448,1069,2,2013-03-20,1156,1,1,0,0,9271.09
428696,783,4,2014-08-22,753,1,1,0,1,7645.6208333333325
13686,113,5,2014-05-03,688,1,0,0,0,6345.96
282450,572,5,2013-01-05,540,1,0,0,0,5807.48
409269,938,0,2014-02-24,917,1,0,0,0,7803.27
555139,948,0,2014-08-11,1649,1,0,0,1,5989.65
706632,1047,2,2015-06-10,461,1,0,0,0,3948.82
486516,431,4,2013-05-24,926,1,0,0,0,8308.9
446404,784,4,2014-08-29,1006,1,0,0,0,8873.42
15973,969,6,2013-07-14,0,0,0,0,0,0.0
212743,696,6,2014-08-31,0,0,0,0,0,0.0
500718,820,6,2015-06-14,0,0,0,0,0,0.0
281863,748,0,2013-05-20,0,0,0,1,0,0.0
481236,403,1,2013-02-26,731,1,0,0,0,6490.03
95203,939,6,2013-09-01,0,0,0,0,0,0.0
419964,999,4,2014-07-25,613,1,0,0,1,6151.23
337553,130,6,2014-04-06,0,0,0,0,0,0.0
436438,270,3,2013-07-25,990,1,0,0,1,7022.2
275882,691,6,2014-04-13,0,0,0,0,0,0.0
246799,934,5,2015-03-21,480,1,0,0,0,4570.133333333333
657601,302,6,2015-02-15,0,0,0,0,0,0.0
50257,449,5,2013-09-28,1154,1,0,0,0,8099.01
104141,628,6,2013-06-30,0,0,0,0,0,0.0
414954,845,6,2013-11-10,0,0,0,0,0,0.0
81798,876,1,2013-09-17,1058,1,0,0,0,8392.92
476363,126,6,2013-11-03,0,0,0,0,0,0.0
612852,460,2,2013-11-20,326,1,1,0,0,3688.8
629941,621,2,2015-05-20,876,1,1,0,0,6865.44
261810,213,6,2014-08-17,0,0,0,0,0,0.0
360652,448,6,2013-12-22,0,0,0,0,0,0.0
366244,162,4,2014-08-22,604,1,1,0,1,7669.449333333334
393857,72,1,2013-02-05,613,1,1,0,0,5881.4766666666665
702818,818,2,2013-09-04,560,1,0,0,0,4828.19
115598,1011,1,2013-04-23,1032,1,1,0,0,8564.51
427881,484,0,2014-03-17,759,1,1,0,0,8181.661166666667
364136,505,5,2014-04-05,465,1,0,0,0,3797.31
65907,876,5,2015-05-16,338,1,0,0,0,3264.61
247451,28,2,2013-06-05,604,1,1,0,0,6514.47
594692,904,2,2014-03-05,507,1,1,0,1,6154.86
162416,822,0,2015-01-19,528,1,0,0,0,5458.209999999999
202080,220,6,2014-09-28,0,0,0,0,0,0.0
550061,37,1,2014-01-21,455,1,1,0,0,6479.92
335515,527,2,2015-07-29,894,1,1,0,1,9726.09
616399,521,2,2013-07-10,324,1,0,0,1,3739.27
85815,432,5,2015-07-11,1027,1,0,0,0,7366.496666666668
358582,632,2,2014-06-11,900,1,0,0,0,6752.0
494324,163,5,2013-04-27,644,1,0,0,0,5983.58
371426,1004,0,2013-11-25,418,1,0,0,0,4155.92
166751,381,4,2015-04-03,0,0,1,1,0,0.0
357734,85,3,2013-05-30,968,1,1,0,0,8441.575
661827,363,3,2015-04-02,1220,1,1,0,1,10876.88
7920,951,5,2015-05-30,801,1,0,0,0,7844.81
198920,166,2,2014-05-07,748,1,1,0,0,5150.08
419256,722,5,2015-07-04,1123,1,0,0,0,9144.29
173577,229,1,2015-03-03,819,1,1,0,0,9588.75
656213,663,4,2014-10-31,861,1,0,0,0,7351.97
430731,758,3,2013-02-14,644,1,0,0,0,4298.76
380926,837,0,2015-06-01,741,1,1,0,0,7161.61
45735,621,2,2015-07-29,765,1,1,0,1,6468.098000000001
599805,954,1,2013-02-05,937,1,1,0,0,8925.28
672874,12,2,2015-05-13,958,1,0,0,0,7546.16
630819,903,0,2014-05-05,915,1,1,0,0,12368.07
330973,813,0,2014-10-06,786,1,1,0,0,7002.59
648701,114,5,2014-12-06,635,1,0,0,0,5239.16
368461,925,4,2013-01-25,923,1,1,0,0,6108.97
626276,396,0,2014-01-20,1335,1,1,0,0,13260.04
181432,175,3,2015-05-21,668,1,1,0,0,5883.2
231774,449,0,2015-03-02,1844,1,1,0,0,15945.6
585916,505,4,2014-08-29,555,1,0,0,1,5440.06
521548,225,3,2015-07-16,640,1,1,0,1,6281.34
335475,22,4,2015-06-05,614,1,1,0,1,6296.6
158094,132,3,2014-01-09,617,1,1,0,0,6131.2
249145,531,6,2015-06-14,0,0,0,0,0,0.0
44615,171,6,2015-05-03,0,0,0,0,0,0.0
7711,96,0,2014-10-20,753,1,1,0,1,8320.39
500382,855,2,2015-04-01,784,1,1,0,1,7848.31
140666,527,2,2014-01-22,941,1,1,0,0,10447.505
265460,242,6,2013-10-06,0,0,0,0,0,0.0
462598,845,4,2015-02-27,376,1,0,0,0,4786.6
659955,318,1,2013-07-30,739,1,1,0,1,8545.56
46936,287,4,2014-05-09,839,1,1,0,0,8462.2
323712,211,0,2014-07-14,1654,1,1,0,1,17079.48
655364,494,2,2013-06-26,1040,1,0,0,1,6978.055
301458,445,6,2015-06-21,0,0,0,0,0,0.0
363362,632,2,2014-03-12,812,1,0,0,1,6440.46
56611,110,5,2014-08-30,543,1,0,0,0,4255.39
595823,725,1,2015-05-26,651,1,0,0,0,5953.12
599966,836,5,2015-04-18,281,1,0,0,0,2325.770888888889
622282,894,3,2014-03-27,782,1,0,0,0,5770.56
304822,283,5,2013-03-23,663,1,0,0,0,6871.78
476796,763,0,2015-04-06,0,0,0,1,1,0.0
108151,436,6,2014-04-27,0,0,0,0,0,0.0
591715,492,3,2013-02-14,1114,1,0,0,1,7461.62
262954,1063,6,2014-01-19,0,0,0,0,0,0.0
84909,234,5,2015-05-09,1191,1,0,0,0,11890.96
251008,632,6,2015-06-21,0,0,0,0,0,0.0
702361,168,5,2014-10-11,453,1,0,0,0,4228.94
125381,1066,3,2013-01-17,981,1,0,0,0,8729.4
526126,976,3,2013-08-01,831,1,1,0,1,8080.11580952381
240678,1003,4,2014-03-28,814,1,0,0,0,7276.09
66723,53,1,2014-03-18,577,1,1,0,0,5570.78
594021,221,6,2014-01-12,0,0,0,0,0,0.0
644191,52,0,2013-05-06,439,1,0,0,0,6029.74
310118,364,0,2013-07-08,641,1,0,0,1,4640.56
579143,429,4,2015-05-15,505,1,0,0,0,5872.76
666912,85,2,2015-02-11,845,1,0,0,0,5892.69
532480,709,4,2014-08-22,1369,1,1,0,1,10679.87
703698,711,5,2014-02-08,409,1,0,0,0,4685.97
238984,539,4,2013-06-21,1158,1,1,0,0,11237.09
307565,104,3,2014-03-13,1173,1,0,0,0,8546.15
656013,922,5,2013-09-21,748,1,0,0,0,6707.03
613562,717,1,2013-05-07,489,1,0,0,0,4724.73
409284,435,3,2013-08-15,412,1,1,0,1,3536.63
246305,1056,2,2013-09-18,270,1,0,0,0,2694.5
17834,1059,6,2013-09-08,0,0,0,0,0,0.0
245499,1099,4,2015-03-06,881,1,1,0,0,7858.89
50468,763,1,2013-04-02,515,1,0,0,1,4912.16
301334,265,2,2014-10-22,540,1,1,0,1,5555.91
422741,183,6,2014-05-11,0,0,0,0,0,0.0
74037,1077,2,2014-01-01,0,0,0,1,1,0.0
677146,474,6,2014-10-26,0,0,0,0,0,0.0
169941,955,3,2014-08-14,462,1,0,0,1,4235.81
318461,921,1,2013-07-23,1095,1,0,0,1,8600.23
550813,526,0,2015-05-04,1917,1,1,0,0,16485.37
480049,724,6,2013-10-06,0,0,0,0,0,0.0
61629,661,3,2015-04-16,566,1,1,0,0,6592.67
526986,409,1,2014-01-14,407,1,0,0,0,3945.7282857142854
136132,882,2,2014-12-03,832,1,1,0,0,7978.47
27649,570,2,2014-02-26,712,1,0,0,0,4703.79
610794,670,1,2015-03-17,790,1,1,0,0,8008.12
346191,622,5,2013-09-14,264,1,0,0,0,2495.66
540578,16,3,2014-08-07,783,1,1,0,1,7224.3
413277,949,6,2014-08-24,0,0,0,0,0,0.0
509768,678,0,2014-06-16,1048,1,1,0,0,10547.05
360244,1107,4,2015-01-30,705,1,1,0,0,6860.83
635087,931,3,2013-02-28,415,1,0,0,0,3517.84
700895,650,4,2015-03-27,611,1,0,0,0,5314.49
463617,806,1,2014-05-13,437,1,0,0,0,5012.6
239841,181,2,2015-07-01,678,1,1,0,0,6264.34
460499,258,0,2015-05-18,583,1,1,0,0,6858.616666666666
182936,233,0,2013-09-16,929,1,0,0,0,7458.125
118742,969,4,2013-05-10,561,1,0,0,0,3390.01
3551,722,3,2015-07-02,1466,1,1,0,0,9304.66
546034,544,3,2014-10-30,1887,1,0,0,1,13128.41
91359,148,4,2013-12-06,700,1,1,0,0,7605.43
339575,46,5,2013-09-07,610,1,0,0,0,4651.39
425320,319,1,2014-08-19,913,1,1,0,1,9471.63
355272,190,3,2013-07-04,657,1,1,0,0,7430.07
168319,350,2,2013-07-24,427,1,0,0,1,5006.59
509645,4,4,2013-07-19,1215,1,1,0,1,9561.55
506622,4,5,2013-07-20,1106,1,0,0,0,7981.27
263375,1069,5,2015-03-07,453,1,0,0,0,3288.41
680222,227,3,2014-01-02,511,1,0,0,1,4998.72
403687,237,2,2014-08-20,627,1,1,0,1,5515.04
444637,127,1,2015-02-24,501,1,0,0,0,3663.61
300065,121,3,2014-04-17,722,1,1,0,0,6905.32
126403,1034,0,2013-02-04,1023,1,1,0,1,10061.47
152272,745,4,2015-07-03,720,1,1,0,0,7831.0
711099,254,1,2014-01-14,181,1,0,0,0,1757.56
274656,472,5,2013-09-28,622,1,0,0,0,4605.63
633059,101,6,2013-10-20,0,0,0,0,0,0.0
239787,154,2,2013-02-20,631,1,1,0,0,7327.093333333332
686446,137,2,2015-02-25,858,1,0,0,0,7017.92
255134,494,0,2014-07-21,1030,1,0,0,1,6548.02
206954,188,4,2014-06-20,582,1,1,0,0,6777.04
235512,652,0,2015-07-27,920,1,1,0,1,10317.89
228349,207,6,2014-04-13,0,0,0,0,0,0.0
142543,338,4,2013-09-13,696,1,1,0,0,8304.15
88665,407,0,2013-10-21,368,1,1,0,0,4743.3
330379,1071,3,2013-06-20,794,1,1,0,0,6992.23
624962,167,6,2013-06-16,0,0,0,0,0,0.0
250174,366,5,2013-05-18,304,1,0,0,0,2845.900833333333
476372,446,3,2013-03-28,952,1,1,0,1,9238.33
482777,775,4,2013-04-26,609,1,1,0,0,8310.91
664203,30,4,2014-09-26,574,1,0,0,0,5439.73
536039,1031,5,2015-01-03,359,1,0,0,0,3720.004999999999
4020,731,5,2013-10-12,784,1,0,0,0,6847.16
523926,247,2,2013-11-06,710,1,1,0,0,9595.18
94607,1043,2,2014-02-05,1260,1,1,0,1,9892.97
476751,555,2,2015-04-29,482,1,1,0,0,5262.84
399311,77,3,2013-05-02,840,1,1,0,0,9775.35
509374,34,1,2013-02-19,973,1,1,0,0,8508.69
577346,315,2,2013-05-22,416,1,0,0,0,3464.3
372165,260,4,2013-09-13,942,1,1,0,0,6840.775333333333
55388,472,2,2013-07-10,547,1,0,0,1,3973.67
395036,471,6,2013-08-04,0,0,0,0,0,0.0
304979,1064,0,2014-06-30,1529,1,1,0,0,16060.863000000001
633231,357,3,2013-02-07,1129,1,1,0,1,9125.52
101274,461,1,2013-04-02,601,1,0,0,1,5207.12
108979,1047,6,2014-04-20,0,0,0,0,0,0.0
479776,1046,2,2014-07-02,813,1,1,0,0,9755.33
405674,260,2,2013-03-13,913,1,0,0,0,6361.44
310821,472,2,2014-05-21,657,1,1,0,0,5489.91
200579,783,6,2014-09-07,0,0,0,0,0,0.0
527867,702,3,2014-03-13,267,1,0,0,0,2696.18
681429,1054,4,2015-07-24,565,1,0,0,1,4979.18
593325,1014,3,2013-11-21,1459,1,1,0,0,13252.24
30299,373,2,2014-04-30,410,1,1,0,0,4732.86
303872,578,4,2015-03-06,741,1,1,0,0,8168.435
422821,1018,5,2014-04-26,1212,1,0,0,0,10092.72
337059,864,5,2013-04-27,348,1,0,0,0,2726.6
582365,706,0,2013-11-25,501,1,0,0,0,5089.74
149762,624,0,2014-03-03,468,1,1,0,0,5021.463333333333
503798,398,6,2014-03-16,0,0,0,0,0,0.0
61854,566,0,2013-02-18,674,1,1,0,0,7010.813333333333
541328,1013,4,2013-03-08,508,1,1,0,0,4504.87
613863,719,1,2014-01-28,342,1,0,0,0,3823.82
165786,527,6,2014-04-13,0,0,0,0,0,0.0
198892,117,1,2013-05-14,614,1,1,0,0,5888.58
521974,75,5,2014-04-12,637,1,0,0,0,5596.03
409820,71,3,2015-04-30,997,1,1,0,0,8533.11
300901,287,2,2013-02-06,812,1,1,0,0,7882.91
332689,1088,5,2014-01-25,329,1,0,0,0,3311.31
654840,68,4,2014-08-22,1115,1,1,0,1,7510.42
82557,983,6,2013-04-14,0,0,0,0,0,0.0
599871,750,3,2013-02-07,408,1,1,0,0,5065.06
218963,769,2,2013-05-15,2871,1,1,0,0,10059.3
483056,446,6,2014-09-14,0,0,0,0,0,0.0
672363,785,0,2013-12-30,748,1,0,0,1,7311.46
616938,435,0,2015-06-15,500,1,1,0,0,5467.42
654373,948,1,2013-04-30,1896,1,1,0,0,7928.68
566821,876,0,2014-04-28,1354,1,1,0,0,12930.92
481841,1031,3,2014-08-14,334,1,0,0,1,3409.64
237641,667,3,2014-12-04,909,1,1,0,0,11399.84
88406,838,2,2015-01-28,935,1,1,0,0,9473.28
693234,72,6,2013-11-10,0,0,0,0,0,0.0
276679,934,2,2014-01-29,569,1,0,0,0,5004.28
482794,589,2,2013-04-10,0,0,1,0,0,0.0
635692,962,3,2013-11-07,837,1,1,0,0,7194.38
250018,304,6,2014-05-18,0,0,0,0,0,0.0
337406,930,5,2014-08-16,1204,1,0,0,0,6633.1
171563,901,1,2013-10-15,509,1,0,0,1,5055.5
402845,961,2,2015-02-25,517,1,0,0,0,4580.57
553647,288,4,2013-06-07,373,1,1,0,0,4438.82
691425,342,1,2014-02-04,889,1,1,0,0,11485.41
200764,526,0,2015-05-25,0,0,0,1,0,0.0
374868,950,4,2014-01-03,583,1,0,0,1,5372.94
416376,854,0,2015-07-27,717,1,1,0,1,7727.59
642233,362,1,2014-04-01,1228,1,1,0,0,10687.47
678222,171,2,2013-12-11,837,1,0,0,0,7641.39
30597,155,1,2014-02-11,553,1,0,0,0,5046.91
656678,792,5,2014-10-04,640,1,0,0,0,5739.39
690274,147,0,2015-02-09,807,1,0,0,0,6928.14
557148,606,3,2015-03-05,611,1,1,0,0,6031.14
28830,39,2,2013-07-17,768,1,1,0,0,6141.7
104652,754,0,2015-03-23,820,1,0,0,0,6665.96
158339,33,3,2015-06-11,722,1,0,0,0,6671.45
511798,492,5,2013-01-26,1086,1,0,0,0,6931.87
636170,611,3,2015-04-02,517,1,1,0,1,6313.08
448094,548,2,2015-03-18,458,1,1,0,0,5773.52
113654,81,4,2013-04-19,472,1,0,0,0,4707.45
184165,866,6,2013-03-17,0,0,0,0,0,0.0
469759,990,0,2014-05-19,685,1,1,0,0,8367.94
588242,837,3,2015-06-11,525,1,0,0,0,4060.91
397108,515,1,2013-03-19,727,1,1,0,0,9306.79
578340,1052,0,2015-07-27,839,1,1,0,1,9362.04
537558,3,6,2014-03-02,0,0,0,0,0,0.0
113977,540,4,2015-01-30,428,1,1,0,0,6106.57
345729,907,5,2014-07-26,785,1,0,0,0,6188.1
284115,438,4,2013-04-12,542,1,1,0,0,5262.96
468957,149,5,2013-11-23,351,1,0,0,0,3578.99
543950,462,1,2014-07-01,901,1,1,0,0,7834.28
382630,744,0,2013-08-12,937,1,1,0,1,10638.43
427328,1072,1,2015-04-14,774,1,1,0,0,8297.19
486264,599,2,2014-10-01,918,1,1,0,0,10103.17
662237,519,1,2014-02-11,449,1,0,0,0,3691.95
202580,873,6,2014-08-31,0,0,0,0,0,0.0
180461,286,5,2014-01-18,176,1,0,0,0,1689.68
678841,524,0,2013-02-18,989,1,1,0,0,10871.43
673535,269,4,2013-07-19,1365,1,1,0,0,10484.04
73212,795,6,2013-04-28,0,0,0,0,0,0.0
583214,920,4,2013-08-30,514,1,1,0,1,5308.03
129786,80,5,2014-04-19,817,1,0,0,0,8588.53
472198,949,3,2013-09-05,447,1,0,0,0,4161.21
68155,963,0,2015-06-29,1421,1,1,0,0,15621.02
140712,360,3,2013-10-10,686,1,1,0,1,6986.51
550300,491,3,2015-04-23,384,1,0,0,0,4213.16
154764,976,6,2013-11-03,0,0,0,0,0,0.0
9236,226,2,2014-09-03,735,1,1,0,1,7685.04
436360,527,5,2015-01-24,782,1,0,0,0,8014.62
254663,873,5,2015-02-28,245,1,0,0,0,2157.24
504803,1113,5,2013-12-07,718,1,0,0,0,8134.52
254633,886,4,2013-09-27,663,1,1,0,0,6711.1
124125,1001,5,2015-05-23,398,1,0,0,0,3402.57
113250,966,4,2013-06-21,668,1,1,0,0,5630.62
464843,244,5,2015-02-14,545,1,0,0,0,4833.16
583922,323,3,2013-12-05,836,1,1,0,0,9802.44
699407,716,6,2015-04-12,0,0,0,0,0,0.0
430404,703,1,2014-07-22,285,1,0,0,1,2550.9
520160,851,6,2014-06-22,0,0,0,0,0,0.0
571951,683,2,2013-08-14,1021,1,1,0,0,10700.3
50102,93,5,2013-05-04,331,1,0,0,0,3256.28
219197,337,5,2013-07-13,393,1,0,0,1,4659.36
252747,210,6,2013-01-13,0,0,0,0,0,0.0
388274,490,2,2013-02-27,967,1,0,0,0,6851.33
110640,717,6,2015-04-26,0,0,0,0,0,0.0
615840,604,0,2013-05-06,565,1,0,0,0,7117.97
686773,134,3,2013-08-01,528,1,1,0,1,5235.53
562886,608,0,2015-06-15,1316,1,1,0,0,13968.65
491639,22,5,2015-05-30,410,1,0,0,0,3784.35
145773,586,2,2014-05-21,2362,1,1,0,0,16263.46
336367,67,3,2013-06-13,722,1,0,0,0,6581.6
635521,284,1,2014-04-08,326,1,0,0,0,3224.86
526873,999,3,2013-10-17,609,1,0,0,0,7486.12
9937,603,4,2013-05-03,1004,1,1,0,0,8143.0
219325,46,2,2015-03-11,520,1,0,0,0,3707.01
193821,489,5,2014-01-18,294,1,0,0,0,2786.91
348109,1070,0,2013-02-04,1005,1,1,0,0,9798.93
534540,417,0,2015-03-16,1064,1,1,0,0,10702.59
379355,810,0,2014-08-04,571,1,1,0,1,7160.91
113543,162,3,2013-08-15,603,1,1,0,1,7997.351
408180,27,0,2013-06-17,1336,1,1,0,0,13426.69
394875,1060,2,2014-04-30,1305,1,1,0,0,11348.08
304146,175,0,2013-04-08,839,1,1,0,0,8477.74
602496,901,2,2013-06-12,568,1,0,0,0,5812.81
59053,854,0,2014-02-10,523,1,0,0,0,4350.58
504020,359,5,2014-09-27,578,1,0,0,0,5704.275
32633,1049,6,2015-05-17,0,0,0,0,0,0.0
218403,104,0,2015-03-16,1414,1,1,0,0,11063.71
685784,582,0,2014-08-04,1129,1,1,0,1,11093.69
341957,59,5,2013-01-19,260,1,0,0,0,2398.535
286953,114,3,2015-01-22,435,1,0,0,0,4183.9
641499,656,3,2013-10-17,308,1,0,0,1,2608.77
160215,513,3,2013-07-25,1878,1,0,0,1,15547.38
314108,354,5,2013-09-07,757,1,0,0,0,7399.22
636274,366,6,2014-07-13,0,0,0,0,0,0.0
539403,272,2,2013-02-20,712,1,1,0,0,7237.05
309448,856,1,2014-03-11,847,1,0,0,1,5773.53
274443,1083,1,2014-02-18,353,1,1,0,0,5484.39
256284,730,5,2013-09-21,899,1,0,0,0,7565.86
57904,836,2,2014-07-30,752,1,1,0,1,6868.79
579998,325,6,2014-11-16,0,0,0,0,0,0.0
45647,472,6,2015-07-12,0,0,0,0,0,0.0
471976,432,4,2014-01-17,1316,1,0,0,0,9779.88
21901,948,4,2014-08-01,2063,1,1,0,1,8432.75
442959,840,3,2014-10-16,1038,1,0,0,0,6449.44
394686,589,0,2015-05-18,686,1,1,0,0,7783.76
440149,591,1,2014-12-30,382,1,0,0,1,4319.83
145453,585,4,2013-11-01,1032,1,0,0,0,8577.77
104149,235,4,2013-09-27,556,1,1,0,0,6782.3
595326,278,2,2014-06-18,799,1,1,0,0,7809.3
50585,781,0,2013-03-04,1041,1,1,0,0,10121.89
315536,117,1,2015-06-09,490,1,0,0,0,3756.17
351743,380,6,2015-02-22,0,0,0,0,0,0.0
117526,349,2,2015-07-22,748,1,0,0,1,6797.91
211829,88,3,2014-06-19,714,1,1,0,0,7178.2
649602,740,5,2013-08-03,530,1,0,0,1,6643.72
82538,513,3,2014-03-27,1900,1,0,0,0,15501.23
529591,831,1,2014-08-05,1853,1,1,0,1,16011.77
153640,559,4,2013-06-07,791,1,1,0,0,6475.68
447161,1029,6,2013-10-27,0,0,0,0,0,0.0
567039,1114,4,2013-06-28,3154,1,0,0,1,19293.54
576976,38,1,2013-11-05,539,1,1,0,0,6191.415
291564,987,2,2013-03-13,807,1,0,0,0,5761.84
207721,832,3,2013-05-02,628,1,1,0,0,7478.89
136697,34,5,2013-04-20,973,1,0,0,0,7867.87
186126,60,4,2013-04-12,709,1,1,0,0,8231.82
8503,765,3,2013-05-23,603,1,0,0,1,6121.14
404633,102,4,2013-08-16,1091,1,1,0,1,8467.38
611969,164,3,2015-03-19,683,1,1,0,0,6952.4
32632,576,5,2015-05-30,1016,1,0,0,0,7501.28
329640,697,3,2013-08-01,1017,1,1,0,1,10204.36
591162,546,0,2014-12-15,2105,1,1,0,0,20120.06
450864,631,3,2013-02-14,589,1,0,0,0,4812.62
614009,215,2,2015-03-25,348,1,0,0,0,4069.68
134476,762,1,2015-07-14,415,1,1,0,0,4471.34
6507,12,3,2013-09-19,701,1,0,0,0,5573.2
694639,833,1,2013-03-12,361,1,0,0,0,3305.71
156573,996,2,2013-05-01,0,0,1,1,0,0.0
366613,229,4,2015-01-16,865,1,1,0,0,8888.89
153056,85,4,2013-10-11,921,1,1,0,1,7434.17
270761,599,0,2013-07-22,765,1,0,0,1,8065.7
314523,950,3,2013-10-10,551,1,1,0,0,5914.16
215195,596,1,2015-03-17,755,1,1,0,0,5462.01
320252,864,6,2013-12-29,0,0,0,0,0,0.0
275997,93,4,2015-03-13,699,1,0,0,0,6171.53
285773,1042,5,2014-10-11,371,1,0,0,0,2743.84
31880,868,1,2013-05-21,769,1,0,0,0,7507.92
620978,394,0,2014-07-14,706,1,1,0,0,8623.26
433373,984,5,2015-03-21,825,1,0,0,0,6161.96
185348,253,0,2014-06-16,973,1,1,0,0,10091.73
312781,94,3,2013-10-10,689,1,1,0,0,7277.14
550613,414,2,2014-02-19,430,1,1,0,0,5502.29
498236,1082,6,2014-09-28,0,0,0,0,0,0.0
698527,853,1,2014-12-30,925,1,0,0,1,8241.08
251177,929,5,2013-01-26,463,1,0,0,0,4049.93
633596,890,6,2013-11-17,0,0,0,0,0,0.0
184591,615,6,2014-06-01,0,0,0,0,0,0.0
629329,346,6,2014-12-14,0,0,0,0,0,0.0
321143,1039,4,2014-09-12,813,1,0,0,0,6698.97
382822,911,5,2015-04-25,683,1,0,0,0,7564.73
567962,1012,6,2014-04-27,0,0,0,0,0,0.0
298058,712,3,2013-12-05,656,1,1,0,0,8554.515
504663,727,5,2015-07-18,308,1,0,0,0,3084.76
139956,936,0,2015-04-06,0,0,0,1,1,0.0
271646,993,5,2013-08-31,603,1,0,0,0,5170.7
448617,390,2,2014-02-19,1236,1,1,0,0,13785.82
333024,328,3,2014-12-25,0,0,0,1,1,0.0
71014,1088,5,2015-06-20,311,1,0,0,0,3169.38
247593,122,6,2015-03-15,183,1,0,0,0,1475.26
356044,1058,3,2015-02-19,781,1,1,0,0,8313.04
698188,368,1,2013-12-31,422,1,0,0,1,3772.87
132083,1005,3,2014-02-20,961,1,1,0,0,6377.53
219698,419,0,2014-09-01,1116,1,1,0,0,9826.4
223170,492,1,2013-03-12,847,1,0,0,0,5541.82
195803,965,5,2015-04-11,788,1,0,0,0,6799.91
282054,1051,0,2014-04-14,1285,1,1,0,1,11239.97
149311,180,4,2014-08-01,909,1,1,0,1,8795.82
546449,122,1,2015-03-10,589,1,0,0,0,4716.61
629518,332,4,2015-07-24,442,1,0,0,1,3174.2
306465,75,6,2015-06-07,0,0,0,0,0,0.0
213488,1094,5,2014-03-01,474,1,0,0,0,5197.29
464407,673,2,2014-05-07,603,1,1,0,0,7862.16
693524,351,4,2013-10-25,547,1,1,0,1,6667.4
278344,474,0,2013-03-11,659,1,0,0,0,5858.69
636575,622,6,2013-04-07,0,0,0,0,0,0.0
399735,91,6,2013-06-09,0,0,0,0,0,0.0
245135,266,2,2013-03-20,624,1,1,0,0,5536.91
118875,179,6,2014-12-21,0,0,0,0,0,0.0
95396,885,3,2014-08-28,779,1,0,0,0,5968.92
54785,419,2,2013-04-17,882,1,0,0,0,5468.33
586160,379,0,2013-05-20,0,0,0,1,0,0.0
6407,953,2,2013-12-18,792,1,1,0,0,7667.9
207199,27,1,2015-03-31,1424,1,1,0,1,14610.65
636591,1028,3,2015-06-04,0,0,1,1,0,0.0
578799,996,1,2013-01-08,828,1,1,0,0,8445.4
381388,700,6,2015-04-26,0,0,0,0,0,0.0
670573,298,4,2014-05-30,874,1,0,0,0,7889.81
708207,693,3,2014-04-17,707,1,1,0,1,8122.44
206720,185,0,2013-01-07,728,1,1,0,0,8867.555
199074,1053,1,2013-04-16,877,1,0,0,0,6505.580000000001
553622,600,0,2015-01-05,764,1,1,0,1,9112.91
631712,298,6,2015-06-07,0,0,0,0,0,0.0
78918,595,1,2015-06-23,1498,1,0,0,0,11698.09
468082,909,4,2014-01-10,1168,1,1,0,0,12796.29
375273,761,4,2014-06-13,906,1,0,0,0,7792.76
168145,264,5,2013-05-11,987,1,0,0,0,6939.15
402149,247,5,2015-03-07,662,1,0,0,0,7909.44
676950,894,1,2015-06-09,912,1,0,0,0,6551.26
532108,61,0,2013-06-17,552,1,1,0,0,5211.25
287471,516,2,2013-06-26,553,1,0,0,0,4356.8
33869,732,1,2014-04-22,888,1,0,0,1,7376.51
433319,574,0,2013-05-20,0,0,0,1,0,0.0
276933,659,0,2014-06-02,946,1,1,0,0,10304.54
478790,47,0,2013-06-24,819,1,0,0,1,6814.44
502458,1108,4,2014-05-23,610,1,1,0,0,5688.44
329931,832,1,2014-06-10,505,1,0,0,0,5516.93
506449,33,5,2014-08-16,787,1,0,0,0,7106.18
266662,1003,3,2015-02-12,299,1,0,0,0,2842.47
555582,957,5,2013-07-13,458,1,0,0,0,3530.21
244799,650,1,2014-01-21,601,1,1,0,0,6788.12
35636,950,2,2015-03-04,652,1,1,0,0,7130.07
171008,189,1,2013-07-23,689,1,0,0,1,6546.83
437059,868,5,2013-08-31,686,1,0,0,0,7542.22
208502,608,3,2014-07-03,1138,1,1,0,0,11660.63
335167,274,2,2015-06-10,1119,1,0,0,0,6893.47
42257,930,1,2013-02-12,922,1,0,0,0,5229.98
550992,942,1,2014-12-23,879,1,0,0,1,8183.86
312344,675,4,2015-07-10,371,1,0,0,1,3122.0733333333333
